Year,State,District,Area_1000_ha,Production_1000_tons,Yield_kg_ha,Crop,Avg_Rainfall_mm,Avg_Temp_C,Soil_Type
2017,Madhya Pradesh,Morena,0.4,0.6,1500.0,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Indore,0.3,0.4,1333.33,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Indore,0.1,0.1,1000.0,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Indore,0.26,0.32,1230.77,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Indore,0.12,0.12,1000.0,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Ratlam,0.4,0.6,1500.0,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Ratlam,0.5,0.7,1400.0,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Ratlam,0.43,0.74,1720.93,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Ratlam,0.42,0.57,1357.14,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Ratlam,0.46,0.53,1152.17,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Ujjain,0.2,0.3,1500.0,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Ujjain,0.2,0.4,2000.0,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Ujjain,0.19,0.42,2210.53,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Ujjain,0.2,0.21,1050.0,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Ujjain,1.0,1.0,1000.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Ujjain,0.2,0.24,1200.0,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Mandsaur,4.2,6.1,1452.38,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Mandsaur,4.4,6.1,1386.36,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Mandsaur,5.16,7.63,1478.68,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Mandsaur,5.23,6.34,1212.24,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Mandsaur,7.0,7.0,1000.0,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Mandsaur,5.0,6.0,1200.0,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Mandsaur,5.0,8.0,1600.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Mandsaur,9.45,19.92,2107.94,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Dewas,0.7,1.0,1428.57,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Dewas,1.0,1.3,1300.0,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Dewas,0.38,0.75,1973.68,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Dewas,0.28,0.42,1500.0,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Dewas,1.0,1.0,1000.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Dewas,0.25,0.29,1160.0,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Dhar,3.5,4.1,1171.43,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Dhar,3.4,4.0,1176.47,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Dhar,2.77,3.39,1223.83,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Dhar,2.86,5.24,1832.17,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Dhar,4.0,7.0,1750.0,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Dhar,4.0,4.0,1000.0,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Dhar,3.0,7.0,2333.33,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Dhar,4.4,11.21,2547.73,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Jhabua,16.9,21.0,1242.6,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Jhabua,17.1,19.4,1134.5,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Jhabua,15.23,13.72,900.85,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Jhabua,16.66,21.71,1303.12,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Jhabua,16.0,26.0,1625.0,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Jhabua,21.0,19.0,904.76,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Jhabua,22.0,33.0,1500.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Jhabua,14.84,22.16,1493.26,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Khargone / West Nimar,21.5,23.4,1088.37,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Khargone / West Nimar,20.1,23.8,1184.08,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Khargone / West Nimar,16.22,21.94,1352.65,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Khargone / West Nimar,17.0,22.02,1295.29,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Khargone / West Nimar,16.0,29.0,1812.5,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Khargone / West Nimar,19.0,23.0,1210.53,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Khargone / West Nimar,20.0,21.0,1050.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Khargone / West Nimar,12.92,14.92,1154.8,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Khandwa / East Nimar,3.6,5.2,1444.44,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Khandwa / East Nimar,3.3,3.6,1090.91,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Khandwa / East Nimar,3.0,3.97,1323.33,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Khandwa / East Nimar,2.9,6.27,2162.07,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Khandwa / East Nimar,4.0,7.0,1750.0,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Khandwa / East Nimar,3.0,4.0,1333.33,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Khandwa / East Nimar,5.0,6.0,1200.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Khandwa / East Nimar,2.55,3.71,1454.9,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Sehore,0.8,1.3,1625.0,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Sehore,0.8,1.2,1500.0,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Sehore,0.86,1.58,1837.21,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Sehore,0.77,0.73,948.05,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Sehore,1.0,1.0,1000.0,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Sehore,1.0,1.0,1000.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Sehore,1.14,1.16,1017.54,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Raisen,0.3,0.4,1333.33,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Raisen,0.3,0.4,1333.33,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Raisen,0.16,0.21,1312.5,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Raisen,0.17,0.26,1529.41,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Vidisha,0.4,0.6,1500.0,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Vidisha,0.4,0.7,1750.0,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Vidisha,0.37,0.7,1891.89,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Vidisha,0.82,1.21,1475.61,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Vidisha,1.0,2.0,2000.0,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Vidisha,1.0,1.0,1000.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Vidisha,0.07,0.13,1857.14,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Betul,5.5,8.1,1472.73,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Betul,5.3,7.3,1377.36,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Betul,5.34,7.44,1393.26,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Betul,5.05,8.66,1714.85,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Betul,4.0,16.0,4000.0,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Betul,6.0,5.0,833.33,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Betul,6.0,10.0,1666.67,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Betul,6.66,8.93,1340.84,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Rajgarh,1.1,1.3,1181.82,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Rajgarh,1.2,1.4,1166.67,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Rajgarh,1.34,2.01,1500.0,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Rajgarh,1.46,0.78,534.25,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Rajgarh,1.3,1.75,1346.15,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Rajgarh,1.0,1.0,1000.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Rajgarh,2.0,1.88,940.0,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Shajapur,1.4,1.8,1285.71,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Shajapur,1.5,1.9,1266.67,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Shajapur,1.57,2.66,1694.27,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Shajapur,1.66,1.74,1048.19,GROUNDNUT,800,26.0,Black
2014,Madhya Pradesh,Shajapur,2.0,2.0,1000.0,GROUNDNUT,800,26.0,Black
2015,Madhya Pradesh,Shajapur,2.0,2.0,1000.0,GROUNDNUT,800,26.0,Black
2016,Madhya Pradesh,Shajapur,1.0,1.0,1000.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Shajapur,0.64,0.86,1343.75,GROUNDNUT,800,26.0,Black
2010,Madhya Pradesh,Hoshangabad,0.1,0.1,1000.0,GROUNDNUT,800,26.0,Black
2011,Madhya Pradesh,Hoshangabad,0.1,0.1,1000.0,GROUNDNUT,800,26.0,Black
2012,Madhya Pradesh,Hoshangabad,0.06,0.09,1500.0,GROUNDNUT,800,26.0,Black
2013,Madhya Pradesh,Hoshangabad,0.05,0.05,1000.0,GROUNDNUT,800,26.0,Black
2017,Madhya Pradesh,Hoshangabad,0.03,0.06,2000.0,GROUNDNUT,800,26.0,Black
2010,Andhra Pradesh,Srikakulam,39.78,50.84,1278.03,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Srikakulam,31.06,41.76,1344.49,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Srikakulam,21.43,30.38,1417.74,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Srikakulam,21.67,30.1,1389.34,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Srikakulam,12.84,18.96,1476.64,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Srikakulam,11.36,15.67,1378.96,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Srikakulam,9.06,15.74,1738.01,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Srikakulam,8.73,15.3,1752.74,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,Visakhapatnam,17.23,19.8,1149.16,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Visakhapatnam,12.49,16.01,1281.83,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Visakhapatnam,9.25,11.44,1237.97,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Visakhapatnam,8.25,11.02,1336.57,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Visakhapatnam,6.24,9.59,1536.86,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Visakhapatnam,5.21,7.43,1425.14,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Visakhapatnam,4.66,6.53,1401.44,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Visakhapatnam,3.8,5.54,1457.06,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,East Godavari,0.36,0.72,2000.0,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,East Godavari,0.27,0.61,2259.26,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,East Godavari,0.28,0.65,2321.43,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,East Godavari,0.19,0.44,2315.79,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,East Godavari,0.37,1.14,3081.08,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,East Godavari,0.36,1.0,2777.78,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,East Godavari,0.31,0.92,2964.63,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,East Godavari,0.16,0.51,3121.95,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,West Godavari,5.88,11.95,2032.31,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,West Godavari,6.48,14.39,2220.68,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,West Godavari,6.45,17.23,2671.32,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,West Godavari,4.32,11.36,2629.63,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,West Godavari,2.37,5.98,2523.21,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,West Godavari,3.67,11.81,3217.98,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,West Godavari,4.08,13.8,3379.04,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,West Godavari,2.65,9.15,3448.17,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,Krishna,4.11,8.54,2077.86,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Krishna,4.23,8.71,2059.1,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Krishna,4.82,11.58,2402.49,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Krishna,4.03,7.48,1856.08,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Krishna,1.84,4.54,2467.39,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Krishna,1.87,6.33,3385.03,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Krishna,1.61,6.12,3801.86,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Krishna,1.85,5.65,3049.08,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,Guntur,8.53,20.37,2388.27,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Guntur,7.98,19.99,2505.49,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Guntur,10.84,22.84,2106.47,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Guntur,8.36,26.4,3159.32,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Guntur,6.93,27.16,3920.74,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Guntur,5.84,18.52,3169.46,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Guntur,6.59,20.26,3075.32,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Guntur,5.88,21.29,3622.08,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,S.P.S. Nellore,13.4,29.37,2191.53,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,S.P.S. Nellore,13.79,35.52,2576.63,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,S.P.S. Nellore,17.41,49.66,2851.93,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,S.P.S. Nellore,17.68,52.07,2945.9,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,S.P.S. Nellore,10.34,32.24,3118.16,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,S.P.S. Nellore,13.04,42.48,3257.72,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,S.P.S. Nellore,17.91,51.16,2857.1,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,S.P.S. Nellore,13.69,46.4,3388.92,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,Kurnool,180.21,153.28,850.59,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Kurnool,102.32,49.26,481.38,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Kurnool,142.52,136.06,954.64,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Kurnool,168.87,173.52,1027.54,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Kurnool,108.69,101.32,932.2,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Kurnool,87.96,97.49,1108.39,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Kurnool,131.95,138.16,1047.1,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Kurnool,100.79,153.79,1525.75,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,Ananthapur,834.07,481.0,576.69,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Ananthapur,753.84,207.38,275.1,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Ananthapur,729.7,329.95,452.17,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Ananthapur,728.45,312.93,429.58,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Ananthapur,565.75,173.39,306.48,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Ananthapur,468.18,352.1,752.06,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Ananthapur,623.73,164.51,263.75,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Ananthapur,423.12,454.94,1075.19,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,Kadapa YSR,160.6,138.88,864.76,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Kadapa YSR,57.06,60.52,1060.64,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Kadapa YSR,64.57,43.09,667.34,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Kadapa YSR,59.51,80.68,1355.74,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Kadapa YSR,27.34,22.4,819.31,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Kadapa YSR,50.66,83.64,1651.01,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Kadapa YSR,65.41,65.55,1002.06,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Kadapa YSR,44.37,71.66,1614.99,GROUNDNUT,800,26.0,Loamy
2010,Andhra Pradesh,Chittoor,161.96,191.07,1179.74,GROUNDNUT,800,26.0,Loamy
2011,Andhra Pradesh,Chittoor,146.16,128.44,878.76,GROUNDNUT,800,26.0,Loamy
2012,Andhra Pradesh,Chittoor,150.23,126.66,843.11,GROUNDNUT,800,26.0,Loamy
2013,Andhra Pradesh,Chittoor,155.08,175.32,1130.51,GROUNDNUT,800,26.0,Loamy
2014,Andhra Pradesh,Chittoor,131.41,95.81,729.09,GROUNDNUT,800,26.0,Loamy
2015,Andhra Pradesh,Chittoor,126.57,164.09,1296.44,GROUNDNUT,800,26.0,Loamy
2016,Andhra Pradesh,Chittoor,147.5,119.97,813.35,GROUNDNUT,800,26.0,Loamy
2017,Andhra Pradesh,Chittoor,129.53,263.38,2033.29,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Hyderabad,8.34,10.02,1201.44,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Hyderabad,9.15,17.47,1909.29,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Hyderabad,9.0,15.14,1682.22,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Hyderabad,10.78,17.5,1623.38,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Hyderabad,6.18,9.86,1595.47,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Hyderabad,3.34,4.01,1200.6,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Hyderabad,5.32,9.66,1815.81,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Hyderabad,5.46,12.48,2283.73,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Nizamabad,1.47,3.08,2095.24,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Nizamabad,1.34,2.24,1671.64,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Nizamabad,1.33,3.37,2533.83,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Nizamabad,1.2,2.48,2066.67,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Nizamabad,0.88,2.51,2852.27,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Nizamabad,0.55,1.47,2672.73,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Nizamabad,0.63,1.28,2054.4,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Nizamabad,0.38,0.84,2229.55,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Medak,1.33,2.05,1541.35,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Medak,1.18,0.98,830.51,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Medak,1.52,1.64,1078.95,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Medak,1.46,1.84,1260.27,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Medak,0.81,0.95,1172.84,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Medak,0.58,0.51,879.31,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Medak,1.58,3.26,2064.12,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Medak,1.12,2.08,1856.4,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Mahabubnagar,113.39,228.59,2015.96,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Mahabubnagar,105.78,154.62,1461.71,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Mahabubnagar,105.04,192.77,1835.21,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Mahabubnagar,126.13,220.83,1750.81,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Mahabubnagar,97.4,197.97,2032.55,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Mahabubnagar,79.06,126.12,1595.24,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Mahabubnagar,107.7,232.23,2156.26,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Mahabubnagar,119.95,273.25,2278.09,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Nalgonda,22.63,24.31,1074.24,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Nalgonda,17.82,18.82,1056.12,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Nalgonda,22.41,33.98,1516.29,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Nalgonda,21.46,28.89,1346.23,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Nalgonda,14.37,17.94,1248.43,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Nalgonda,11.77,12.2,1036.53,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Nalgonda,17.84,25.83,1448.56,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Nalgonda,12.79,24.7,1931.66,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Warangal,29.67,51.74,1743.85,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Warangal,21.81,44.12,2022.93,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Warangal,30.41,60.51,1989.81,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Warangal,29.94,53.47,1785.91,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Warangal,22.83,41.52,1818.66,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Warangal,19.67,34.9,1774.28,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Warangal,20.85,44.33,2126.24,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Warangal,17.92,40.96,2285.58,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Khammam,6.4,12.05,1882.81,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Khammam,5.35,9.42,1760.75,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Khammam,6.51,10.45,1605.22,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Khammam,6.37,10.58,1660.91,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Khammam,4.38,8.21,1874.43,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Khammam,5.43,14.68,2703.5,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Khammam,6.45,11.02,1707.24,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Khammam,4.76,9.75,2046.68,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Karimnagar,10.75,15.64,1454.88,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Karimnagar,7.92,12.75,1609.85,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Karimnagar,9.34,14.1,1509.64,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Karimnagar,11.02,16.62,1508.17,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Karimnagar,6.97,14.39,2064.56,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Karimnagar,5.79,8.45,1459.41,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Karimnagar,4.52,9.79,2166.7,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Karimnagar,3.23,5.2,1612.06,GROUNDNUT,800,26.0,Loamy
2010,Telangana,Adilabad,1.93,3.72,1927.46,GROUNDNUT,800,26.0,Loamy
2011,Telangana,Adilabad,1.01,1.6,1584.16,GROUNDNUT,800,26.0,Loamy
2012,Telangana,Adilabad,1.59,2.89,1817.61,GROUNDNUT,800,26.0,Loamy
2013,Telangana,Adilabad,1.71,2.92,1707.6,GROUNDNUT,800,26.0,Loamy
2014,Telangana,Adilabad,0.98,1.88,1918.37,GROUNDNUT,800,26.0,Loamy
2015,Telangana,Adilabad,1.6,3.56,2225.0,GROUNDNUT,800,26.0,Loamy
2016,Telangana,Adilabad,2.21,4.56,2067.48,GROUNDNUT,800,26.0,Loamy
2017,Telangana,Adilabad,1.46,3.26,2236.26,GROUNDNUT,800,26.0,Loamy
2010,Karnataka,Bangalore,4.93,5.1,1034.48,GROUNDNUT,800,26.0,Loamy
2011,Karnataka,Bangalore,5.35,4.94,923.36,GROUNDNUT,800,26.0,Loamy
2012,Karnataka,Bangalore,3.8,2.8,736.84,GROUNDNUT,800,26.0,Loamy
2013,Karnataka,Bangalore,5.96,7.57,1270.13,GROUNDNUT,800,26.0,Loamy
2014,Karnataka,Bangalore,4.07,4.61,1132.68,GROUNDNUT,800,26.0,Loamy
2015,Karnataka,Bangalore,3.56,5.03,1412.92,GROUNDNUT,800,26.0,Loamy
2016,Karnataka,Bangalore,2.69,2.78,1030.44,GROUNDNUT,800,26.0,Loamy
2017,Karnataka,Bangalore,1.71,2.01,1177.5,GROUNDNUT,800,26.0,Loamy
